Data,IDVenditore,IDAcquirente,Valore
2019-03-02,utente_7,utente_6,922
2019-03-02,utente_2,utente_8,533
2019-03-02,utente_5,utente_9,350
2019-03-02,utente_8,utente_5,509
2019-03-02,utente_7,utente_10,680
2019-03-02,utente_6,utente_3,478
2019-03-02,utente_3,utente_8,728
2019-03-02,utente_4,utente_9,334
2019-03-02,utente_9,utente_3,15
2019-03-02,utente_8,utente_1,494
2019-03-02,utente_5,utente_1,765
2019-03-02,utente_7,utente_8,493
2019-03-02,utente_8,utente_2,620
2019-03-02,utente_9,utente_4,281
2019-03-02,utente_10,utente_2,644
2019-03-02,utente_4,utente_3,329
2019-03-02,utente_10,utente_3,727
2019-03-02,utente_2,utente_10,636
2019-03-02,utente_9,utente_8,390
2019-03-02,utente_1,utente_7,660
2019-03-02,utente_3,utente_2,188
2019-03-02,utente_2,utente_9,172
2019-03-02,utente_6,utente_3,466
2019-03-02,utente_3,utente_4,585
2019-03-02,utente_7,utente_10,207
2019-03-02,utente_3,utente_9,423
2019-03-02,utente_4,utente_6,572
2019-03-02,utente_7,utente_10,338
2019-03-02,utente_5,utente_2,822
2019-03-02,utente_10,utente_9,258
2019-03-02,utente_5,utente_10,4
2019-03-02,utente_3,utente_1,353
2019-03-02,utente_5,utente_2,600
2019-03-02,utente_5,utente_7,175
2019-03-02,utente_1,utente_5,617
2019-03-02,utente_9,utente_4,731
2019-03-02,utente_8,utente_10,737
2019-03-02,utente_6,utente_9,386
2019-03-02,utente_2,utente_8,27
2019-03-02,utente_9,utente_8,608
2019-03-02,utente_4,utente_10,203
2019-03-02,utente_6,utente_2,335
2019-03-02,utente_5,utente_1,955
2019-03-02,utente_7,utente_9,906
2019-03-02,utente_9,utente_5,866
2019-03-02,utente_7,utente_9,598
2019-03-02,utente_1,utente_6,8
2019-03-02,utente_7,utente_3,40
2019-03-02,utente_10,utente_5,878
2019-03-02,utente_4,utente_10,430
2019-03-02,utente_3,utente_6,611
2019-03-02,utente_1,utente_6,96
2019-03-02,utente_6,utente_1,248
2019-03-02,utente_2,utente_4,373
2019-03-02,utente_1,utente_8,923
2019-03-02,utente_5,utente_2,919
2019-03-02,utente_1,utente_2,11
2019-03-02,utente_1,utente_7,511
2019-03-02,utente_2,utente_1,636
2019-03-02,utente_2,utente_4,785
2019-03-02,utente_1,utente_5,633
2019-03-02,utente_2,utente_6,858
2019-03-02,utente_6,utente_3,600
2019-03-02,utente_3,utente_10,800
2019-03-02,utente_5,utente_3,191
2019-03-02,utente_8,utente_3,756
2019-03-02,utente_9,utente_6,127
2019-03-02,utente_9,utente_2,192
2019-03-02,utente_1,utente_7,992
2019-03-02,utente_7,utente_1,948
2019-03-02,utente_2,utente_6,562
2019-03-02,utente_8,utente_3,757
2019-03-02,utente_1,utente_3,227
2019-03-02,utente_4,utente_10,778
2019-03-02,utente_3,utente_5,447
2019-03-02,utente_8,utente_2,977
2019-03-02,utente_8,utente_7,398
2019-03-02,utente_8,utente_10,240
2019-03-02,utente_8,utente_9,786
2019-03-02,utente_1,utente_8,606
2019-03-02,utente_9,utente_1,327
2019-03-02,utente_8,utente_4,977
2019-03-02,utente_9,utente_3,553
2019-03-02,utente_1,utente_2,380
2019-03-02,utente_3,utente_7,133
2019-03-02,utente_4,utente_7,349
2019-03-02,utente_5,utente_1,794
2019-03-02,utente_5,utente_9,154
2019-03-02,utente_9,utente_6,280
2019-03-02,utente_3,utente_7,14
2019-03-02,utente_6,utente_4,56
2019-03-02,utente_1,utente_10,396
2019-03-02,utente_9,utente_7,118
2019-03-02,utente_9,utente_2,9
2019-03-02,utente_6,utente_9,946
2019-03-02,utente_10,utente_7,218
2019-03-02,utente_7,utente_10,780
2019-03-02,utente_5,utente_3,550
2019-03-02,utente_4,utente_8,524
2019-03-02,utente_9,utente_5,290
2019-03-02,utente_5,utente_6,384
2019-03-02,utente_9,utente_3,705
2019-03-02,utente_10,utente_3,686
2019-03-02,utente_8,utente_10,420
2019-03-02,utente_1,utente_3,231
2019-03-02,utente_7,utente_6,856
2019-03-02,utente_1,utente_4,390
2019-03-02,utente_7,utente_8,551
2019-03-02,utente_8,utente_10,396
2019-03-02,utente_3,utente_8,815
2019-03-02,utente_6,utente_2,518
2019-03-02,utente_3,utente_6,995
2019-03-02,utente_1,utente_3,52
2019-03-02,utente_9,utente_10,442
2019-03-02,utente_5,utente_9,96
2019-03-02,utente_3,utente_9,43
2019-03-02,utente_7,utente_6,138
2019-03-02,utente_2,utente_1,98
2019-03-02,utente_8,utente_9,66
2019-03-02,utente_4,utente_2,465
2019-03-02,utente_8,utente_7,744
2019-03-02,utente_4,utente_8,481
2019-03-02,utente_1,utente_5,397
2019-03-02,utente_8,utente_6,424
2019-03-02,utente_9,utente_2,154
2019-03-02,utente_8,utente_5,431
2019-03-02,utente_1,utente_2,194
2019-03-02,utente_10,utente_5,550
2019-03-02,utente_1,utente_3,568
2019-03-02,utente_9,utente_5,924
2019-03-02,utente_10,utente_6,591
2019-03-02,utente_10,utente_1,170
2019-03-02,utente_6,utente_3,170
2019-03-02,utente_8,utente_3,17
2019-03-02,utente_3,utente_4,708
2019-03-02,utente_9,utente_3,612
2019-03-02,utente_1,utente_5,762
2019-03-02,utente_4,utente_1,947
2019-03-02,utente_2,utente_5,701
2019-03-02,utente_9,utente_4,77
2019-03-02,utente_8,utente_3,487
2019-03-02,utente_9,utente_1,821
2019-03-02,utente_4,utente_3,812
2019-03-02,utente_5,utente_9,432
2019-03-02,utente_3,utente_4,881
2019-03-02,utente_2,utente_1,182
2019-03-02,utente_2,utente_4,89
2019-03-02,utente_8,utente_5,631
2019-03-02,utente_9,utente_3,132
2019-03-02,utente_10,utente_4,44
2019-03-02,utente_9,utente_3,107
2019-03-02,utente_7,utente_10,264
2019-03-02,utente_6,utente_4,125
2019-03-02,utente_3,utente_6,645
2019-03-02,utente_6,utente_10,375
2019-03-02,utente_1,utente_8,725
2019-03-02,utente_3,utente_8,236
2019-03-02,utente_3,utente_2,71
2019-03-02,utente_3,utente_1,590
2019-03-02,utente_10,utente_4,310
2019-03-02,utente_2,utente_4,393
2019-03-02,utente_8,utente_6,8
2019-03-02,utente_6,utente_7,598
2019-03-02,utente_7,utente_3,60
2019-03-02,utente_10,utente_5,924
2019-03-02,utente_7,utente_10,291
2019-03-02,utente_9,utente_5,702
2019-03-02,utente_4,utente_2,925
2019-03-02,utente_4,utente_9,178
2019-03-02,utente_1,utente_5,128
2019-03-02,utente_2,utente_4,807
2019-03-02,utente_5,utente_6,334
2019-03-02,utente_10,utente_9,525
2019-03-02,utente_4,utente_7,704
2019-03-02,utente_10,utente_3,181
2019-03-02,utente_3,utente_2,255
2019-03-02,utente_1,utente_5,403
2019-03-02,utente_3,utente_9,256
2019-03-02,utente_2,utente_6,560
2019-03-02,utente_8,utente_7,854
2019-03-02,utente_4,utente_9,157
2019-03-02,utente_3,utente_1,412
2019-03-02,utente_8,utente_7,494
2019-03-02,utente_5,utente_8,543
2019-03-02,utente_6,utente_3,875
2019-03-02,utente_5,utente_7,301
2019-03-02,utente_5,utente_4,180
2019-03-02,utente_8,utente_5,612
2019-03-02,utente_2,utente_1,662
2019-03-02,utente_3,utente_2,510
2019-03-02,utente_5,utente_9,728
2019-03-02,utente_3,utente_5,1
2019-03-02,utente_2,utente_4,423
2019-03-02,utente_10,utente_9,460
2019-03-02,utente_10,utente_7,692
2019-03-02,utente_7,utente_5,101
2019-03-02,utente_7,utente_5,697
2019-03-02,utente_10,utente_6,528
2019-03-02,utente_5,utente_7,607
2019-03-02,utente_6,utente_8,210
2019-03-02,utente_2,utente_5,430
2019-03-02,utente_1,utente_3,562
2019-03-02,utente_9,utente_7,878
2019-03-02,utente_10,utente_4,592
2019-03-02,utente_6,utente_7,469
2019-03-02,utente_10,utente_8,678
2019-03-02,utente_6,utente_9,31
2019-03-02,utente_5,utente_9,287
2019-03-02,utente_9,utente_3,550
2019-03-02,utente_1,utente_6,621
2019-03-02,utente_4,utente_7,205
2019-03-02,utente_2,utente_1,727
2019-03-02,utente_10,utente_7,226
2019-03-02,utente_2,utente_3,425
2019-03-02,utente_2,utente_5,284
2019-03-02,utente_5,utente_9,800
2019-03-02,utente_7,utente_5,599
2019-03-02,utente_6,utente_1,942
2019-03-02,utente_5,utente_8,584
2019-03-02,utente_10,utente_7,697
2019-03-02,utente_5,utente_6,426
2019-03-02,utente_5,utente_7,644
2019-03-02,utente_3,utente_1,153
2019-03-02,utente_6,utente_4,264
2019-03-02,utente_1,utente_10,922
2019-03-02,utente_9,utente_10,840
2019-03-02,utente_8,utente_7,696
2019-03-02,utente_3,utente_8,548
2019-03-02,utente_2,utente_8,48
2019-03-02,utente_3,utente_9,104
2019-03-02,utente_10,utente_1,853
2019-03-02,utente_10,utente_5,765
2019-03-02,utente_9,utente_7,533
2019-03-02,utente_2,utente_6,818
2019-03-02,utente_2,utente_1,917
2019-03-02,utente_7,utente_3,244
2019-03-02,utente_5,utente_6,178
2019-03-02,utente_5,utente_4,788
2019-03-02,utente_2,utente_6,557
2019-03-02,utente_1,utente_9,951
2019-03-02,utente_4,utente_5,231
2019-03-02,utente_4,utente_8,885
2019-03-02,utente_8,utente_6,777
2019-03-02,utente_6,utente_9,527
2019-03-02,utente_1,utente_7,800
2019-03-02,utente_6,utente_9,156
2019-03-02,utente_2,utente_1,748
2019-03-02,utente_5,utente_3,500
2019-03-02,utente_2,utente_10,692
2019-03-02,utente_6,utente_7,443
2019-03-02,utente_8,utente_3,424
2019-03-02,utente_1,utente_4,911
2019-03-02,utente_6,utente_10,461
2019-03-02,utente_6,utente_1,429
2019-03-02,utente_3,utente_5,447
2019-03-02,utente_10,utente_6,997
2019-03-02,utente_5,utente_10,569
2019-03-02,utente_6,utente_1,57
2019-03-02,utente_8,utente_1,116
2019-03-02,utente_7,utente_10,499
2019-03-02,utente_9,utente_1,767
2019-03-02,utente_6,utente_7,58
2019-03-02,utente_7,utente_5,39
2019-03-02,utente_2,utente_7,306
2019-03-02,utente_6,utente_2,422
2019-03-02,utente_6,utente_3,332
2019-03-02,utente_10,utente_8,714
2019-03-02,utente_7,utente_9,941
2019-03-02,utente_5,utente_7,620
2019-03-02,utente_4,utente_2,198
2019-03-02,utente_1,utente_6,791
2019-03-02,utente_8,utente_5,996
2019-03-02,utente_7,utente_5,980
2019-03-02,utente_10,utente_7,751
2019-03-02,utente_7,utente_4,717
2019-03-02,utente_5,utente_7,286
2019-03-02,utente_7,utente_10,329
2019-03-02,utente_5,utente_4,106
2019-03-02,utente_2,utente_4,393
2019-03-02,utente_7,utente_2,946
2019-03-02,utente_4,utente_6,638
2019-03-02,utente_6,utente_5,261
2019-03-02,utente_10,utente_7,864
2019-03-02,utente_9,utente_10,784
2019-03-02,utente_2,utente_3,460
2019-03-02,utente_1,utente_6,70
2019-03-02,utente_1,utente_6,679
2019-03-02,utente_9,utente_3,230
2019-03-02,utente_5,utente_6,419
2019-03-02,utente_1,utente_5,817
2019-03-02,utente_8,utente_3,339
2019-03-02,utente_1,utente_3,248
2019-03-02,utente_2,utente_6,716
2019-03-02,utente_2,utente_6,240
2019-03-02,utente_8,utente_6,379
2019-03-02,utente_6,utente_2,266
2019-03-02,utente_8,utente_1,181
2019-03-02,utente_8,utente_7,791
2019-03-02,utente_9,utente_10,167
2019-03-02,utente_8,utente_1,114
2019-03-02,utente_9,utente_8,563
2019-03-02,utente_7,utente_5,610
2019-03-02,utente_6,utente_5,528
2019-03-02,utente_7,utente_2,803
2019-03-02,utente_1,utente_8,594
2019-03-02,utente_9,utente_4,33
2019-03-02,utente_2,utente_6,910
2019-03-02,utente_7,utente_3,335
2019-03-02,utente_8,utente_2,905
2019-03-02,utente_4,utente_9,528
2019-03-02,utente_2,utente_7,648
2019-03-02,utente_8,utente_1,732
2019-03-02,utente_3,utente_8,1
2019-03-02,utente_5,utente_4,372
2019-03-02,utente_4,utente_5,109
2019-03-02,utente_8,utente_2,48
2019-03-02,utente_9,utente_6,93
2019-03-02,utente_10,utente_6,871
2019-03-02,utente_1,utente_4,489
2019-03-02,utente_5,utente_4,576
2019-03-02,utente_10,utente_3,552
2019-03-02,utente_2,utente_10,665
2019-03-02,utente_4,utente_5,49
2019-03-02,utente_5,utente_1,428
2019-03-02,utente_9,utente_2,569
2019-03-02,utente_3,utente_2,488
2019-03-02,utente_3,utente_6,221
2019-03-02,utente_8,utente_3,49
2019-03-02,utente_5,utente_1,206
2019-03-02,utente_3,utente_1,27
2019-03-02,utente_4,utente_6,333
2019-03-02,utente_4,utente_3,506
2019-03-02,utente_8,utente_7,688
2019-03-02,utente_1,utente_9,397
2019-03-02,utente_3,utente_10,938
2019-03-02,utente_4,utente_1,533
2019-03-02,utente_8,utente_10,649
2019-03-02,utente_3,utente_2,892
2019-03-02,utente_4,utente_8,891
2019-03-02,utente_10,utente_8,403
2019-03-02,utente_8,utente_4,552
2019-03-02,utente_6,utente_9,478
2019-03-02,utente_9,utente_2,270
2019-03-02,utente_10,utente_6,277
2019-03-02,utente_5,utente_6,856
2019-03-02,utente_9,utente_4,45
2019-03-02,utente_5,utente_8,410
2019-03-02,utente_2,utente_8,622
2019-03-02,utente_1,utente_8,207
2019-03-02,utente_3,utente_9,76
2019-03-02,utente_8,utente_3,794
2019-03-02,utente_7,utente_3,781
2019-03-02,utente_10,utente_6,124
2019-03-02,utente_5,utente_4,109
2019-03-02,utente_4,utente_7,705
2019-03-02,utente_5,utente_4,467
2019-03-02,utente_1,utente_7,843
2019-03-02,utente_2,utente_4,569
2019-03-02,utente_4,utente_5,433
2019-03-02,utente_1,utente_5,15
2019-03-02,utente_10,utente_1,123
2019-03-02,utente_7,utente_8,534
2019-03-02,utente_5,utente_9,807
2019-03-02,utente_2,utente_1,446
2019-03-02,utente_6,utente_9,103
2019-03-02,utente_10,utente_9,521
2019-03-02,utente_2,utente_10,700
2019-03-02,utente_7,utente_8,328
2019-03-02,utente_9,utente_6,520
2019-03-02,utente_2,utente_5,971
2019-03-02,utente_3,utente_6,332
2019-03-02,utente_7,utente_3,450
2019-03-02,utente_9,utente_8,672
2019-03-02,utente_6,utente_7,414
2019-03-02,utente_3,utente_4,911
2019-03-02,utente_8,utente_5,669
2019-03-02,utente_3,utente_7,931
2019-03-02,utente_2,utente_4,551
2019-03-02,utente_5,utente_3,214
2019-03-02,utente_5,utente_4,84
2019-03-02,utente_7,utente_6,370
2019-03-02,utente_1,utente_6,419
2019-03-02,utente_4,utente_3,290
2019-03-02,utente_2,utente_1,371
2019-03-02,utente_4,utente_1,623
2019-03-02,utente_4,utente_1,839
2019-03-02,utente_2,utente_9,257
2019-03-02,utente_4,utente_1,828
2019-03-02,utente_3,utente_1,424
2019-03-02,utente_9,utente_8,102
2019-03-02,utente_1,utente_3,149
2019-03-02,utente_7,utente_3,632
2019-03-02,utente_2,utente_10,381
2019-03-02,utente_5,utente_6,147
2019-03-02,utente_4,utente_7,942
2019-03-02,utente_4,utente_10,75
2019-03-02,utente_9,utente_2,946
2019-03-02,utente_8,utente_7,943
2019-03-02,utente_1,utente_2,355
2019-03-02,utente_5,utente_4,973
2019-03-02,utente_2,utente_9,284
2019-03-02,utente_6,utente_10,358
2019-03-02,utente_9,utente_1,238
2019-03-02,utente_5,utente_3,196
2019-03-02,utente_2,utente_3,972
2019-03-02,utente_10,utente_9,618
2019-03-02,utente_8,utente_6,55
2019-03-02,utente_6,utente_5,382
2019-03-02,utente_9,utente_3,225
2019-03-02,utente_6,utente_7,390
2019-03-02,utente_2,utente_1,902
2019-03-02,utente_4,utente_5,610
2019-03-02,utente_6,utente_5,829
2019-03-02,utente_8,utente_3,69
2019-03-02,utente_9,utente_6,491
2019-03-02,utente_4,utente_10,100
2019-03-02,utente_7,utente_1,955
2019-03-02,utente_4,utente_5,329
2019-03-02,utente_3,utente_9,200
2019-03-02,utente_3,utente_1,651
2019-03-02,utente_4,utente_3,343
2019-03-02,utente_9,utente_1,967
2019-03-02,utente_2,utente_9,629
2019-03-02,utente_6,utente_1,478
2019-03-02,utente_7,utente_2,331
2019-03-02,utente_5,utente_6,349
2019-03-02,utente_3,utente_8,79
2019-03-02,utente_10,utente_6,673
2019-03-02,utente_8,utente_3,435
2019-03-02,utente_8,utente_3,702
2019-03-02,utente_7,utente_8,460
2019-03-02,utente_1,utente_4,33
2019-03-02,utente_8,utente_5,453
2019-03-02,utente_8,utente_3,783
2019-03-02,utente_1,utente_2,197
2019-03-02,utente_9,utente_1,525
2019-03-02,utente_7,utente_4,501
2019-03-02,utente_3,utente_10,560
2019-03-02,utente_7,utente_4,612
2019-03-02,utente_10,utente_5,96
2019-03-02,utente_6,utente_4,969
2019-03-02,utente_4,utente_2,529
2019-03-02,utente_1,utente_2,634
2019-03-02,utente_5,utente_9,948
2019-03-02,utente_2,utente_4,432
2019-03-02,utente_1,utente_8,262
2019-03-02,utente_1,utente_8,631
2019-03-02,utente_9,utente_5,372
2019-03-02,utente_7,utente_3,933
2019-03-02,utente_7,utente_10,760
2019-03-02,utente_9,utente_8,449
2019-03-02,utente_6,utente_2,366
2019-03-02,utente_10,utente_1,50
2019-03-02,utente_1,utente_3,511
2019-03-02,utente_1,utente_3,87
2019-03-02,utente_2,utente_7,716
2019-03-02,utente_8,utente_7,828
2019-03-02,utente_1,utente_5,837
2019-03-02,utente_9,utente_2,617
2019-03-02,utente_3,utente_10,53
2019-03-02,utente_7,utente_8,111
2019-03-02,utente_2,utente_1,680
2019-03-02,utente_2,utente_4,476
2019-03-02,utente_6,utente_2,165
2019-03-02,utente_7,utente_8,307
2019-03-02,utente_10,utente_8,194
2019-03-02,utente_5,utente_4,395
2019-03-02,utente_2,utente_8,182
2019-03-02,utente_9,utente_7,755
2019-03-02,utente_8,utente_7,735
2019-03-02,utente_4,utente_5,418
2019-03-02,utente_6,utente_9,409
2019-03-02,utente_2,utente_1,622
2019-03-02,utente_10,utente_9,735
2019-03-02,utente_6,utente_1,590
2019-03-02,utente_6,utente_2,604
2019-03-02,utente_8,utente_3,928
2019-03-02,utente_1,utente_7,216
2019-03-02,utente_4,utente_7,751
2019-03-02,utente_8,utente_9,622
2019-03-02,utente_6,utente_1,402
2019-03-02,utente_7,utente_5,591
2019-03-02,utente_9,utente_1,29
2019-03-02,utente_3,utente_7,599
2019-03-02,utente_8,utente_5,896
2019-03-02,utente_5,utente_8,839
2019-03-02,utente_1,utente_8,535
2019-03-02,utente_7,utente_3,772
2019-03-02,utente_2,utente_5,172
2019-03-02,utente_3,utente_2,470
2019-03-02,utente_6,utente_5,997
2019-03-02,utente_8,utente_10,116
2019-03-02,utente_2,utente_8,542
2019-03-02,utente_1,utente_9,471
2019-03-02,utente_5,utente_2,184
2019-03-02,utente_6,utente_9,851
2019-03-02,utente_5,utente_4,746
2019-03-02,utente_7,utente_10,779
2019-03-02,utente_3,utente_4,157
2019-03-02,utente_10,utente_7,293
2019-03-02,utente_10,utente_4,908
2019-03-02,utente_7,utente_4,588
2019-03-02,utente_3,utente_1,147
2019-03-02,utente_4,utente_10,145
2019-03-02,utente_10,utente_7,465
2019-03-02,utente_3,utente_2,935
2019-03-02,utente_7,utente_2,995
2019-03-02,utente_10,utente_7,822
2019-03-02,utente_8,utente_3,240
2019-03-02,utente_9,utente_4,978
2019-03-02,utente_4,utente_5,220
2019-03-02,utente_6,utente_3,1
2019-03-02,utente_1,utente_9,641
2019-03-02,utente_5,utente_1,391
2019-03-02,utente_8,utente_5,260
2019-03-02,utente_9,utente_2,145
2019-03-02,utente_5,utente_2,923
2019-03-02,utente_3,utente_2,809
2019-03-02,utente_2,utente_5,183
2019-03-02,utente_4,utente_2,385
2019-03-02,utente_3,utente_4,298
2019-03-02,utente_7,utente_1,358
2019-03-02,utente_10,utente_5,876
2019-03-02,utente_5,utente_6,290
2019-03-02,utente_8,utente_2,210
2019-03-02,utente_3,utente_7,552
2019-03-02,utente_8,utente_3,512
2019-03-02,utente_8,utente_4,47
2019-03-02,utente_6,utente_8,682
2019-03-02,utente_2,utente_3,315
2019-03-02,utente_2,utente_4,347
2019-03-02,utente_1,utente_5,262
2019-03-02,utente_7,utente_9,107
2019-03-02,utente_7,utente_8,157
2019-03-02,utente_7,utente_1,711
2019-03-02,utente_6,utente_1,748
2019-03-02,utente_3,utente_1,300
2019-03-02,utente_2,utente_10,517
2019-03-02,utente_5,utente_6,534
2019-03-02,utente_1,utente_2,208
2019-03-02,utente_6,utente_9,555
2019-03-02,utente_7,utente_3,39
2019-03-02,utente_10,utente_7,80
2019-03-02,utente_2,utente_9,642
2019-03-02,utente_3,utente_1,639
2019-03-02,utente_4,utente_2,783
2019-03-02,utente_8,utente_1,571
2019-03-02,utente_7,utente_5,473
2019-03-02,utente_2,utente_3,762
2019-03-02,utente_7,utente_2,468
2019-03-02,utente_1,utente_3,196
2019-03-02,utente_7,utente_4,902
2019-03-02,utente_7,utente_9,486
2019-03-02,utente_10,utente_1,110
2019-03-02,utente_2,utente_8,160
2019-03-02,utente_9,utente_3,451
2019-03-02,utente_5,utente_8,768
2019-03-02,utente_4,utente_1,322
2019-03-02,utente_1,utente_4,490
2019-03-02,utente_9,utente_5,77
2019-03-02,utente_8,utente_1,498
2019-03-02,utente_8,utente_4,988
2019-03-02,utente_8,utente_6,673
2019-03-02,utente_1,utente_3,493
2019-03-02,utente_6,utente_10,141
2019-03-02,utente_6,utente_4,239
2019-03-02,utente_1,utente_7,541
2019-03-02,utente_10,utente_7,308
2019-03-02,utente_2,utente_10,711
2019-03-02,utente_7,utente_10,951
2019-03-02,utente_2,utente_8,322
2019-03-02,utente_8,utente_7,58
2019-03-02,utente_5,utente_4,775
2019-03-02,utente_10,utente_6,673
2019-03-02,utente_3,utente_8,641
2019-03-02,utente_7,utente_4,922
2019-03-02,utente_1,utente_8,607
2019-03-02,utente_3,utente_2,764
2019-03-02,utente_3,utente_8,89
2019-03-02,utente_8,utente_1,590
2019-03-02,utente_4,utente_7,361
2019-03-02,utente_10,utente_7,975
2019-03-02,utente_1,utente_8,79
2019-03-02,utente_7,utente_8,216
2019-03-02,utente_5,utente_9,661
2019-03-02,utente_6,utente_10,427
2019-03-02,utente_2,utente_5,956
2019-03-02,utente_6,utente_9,344
2019-03-02,utente_9,utente_3,92
2019-03-02,utente_9,utente_10,806
2019-03-02,utente_9,utente_6,411
2019-03-02,utente_7,utente_9,432
2019-03-02,utente_3,utente_1,300
2019-03-02,utente_9,utente_7,583
2019-03-02,utente_7,utente_6,64
2019-03-02,utente_9,utente_2,379
2019-03-02,utente_1,utente_4,856
2019-03-02,utente_4,utente_1,314
2019-03-02,utente_8,utente_6,321
2019-03-02,utente_9,utente_10,308
2019-03-02,utente_8,utente_6,589
2019-03-02,utente_9,utente_7,22
2019-03-02,utente_2,utente_1,207
2019-03-02,utente_6,utente_1,543
2019-03-02,utente_7,utente_5,785
2019-03-02,utente_3,utente_4,871
2019-03-02,utente_6,utente_2,211
2019-03-02,utente_6,utente_3,765
2019-03-02,utente_3,utente_10,507
2019-03-02,utente_9,utente_10,731
2019-03-02,utente_5,utente_3,968
2019-03-02,utente_1,utente_8,500
2019-03-02,utente_5,utente_2,30
2019-03-02,utente_10,utente_7,641
2019-03-02,utente_6,utente_7,284
2019-03-02,utente_9,utente_2,218
2019-03-02,utente_5,utente_10,108
2019-03-02,utente_3,utente_5,901
2019-03-02,utente_6,utente_3,456
2019-03-02,utente_10,utente_9,281
2019-03-02,utente_3,utente_10,651
2019-03-02,utente_1,utente_4,939
2019-03-02,utente_5,utente_1,393
2019-03-02,utente_7,utente_1,615
2019-03-02,utente_2,utente_10,267
2019-03-02,utente_3,utente_9,238
2019-03-02,utente_5,utente_3,770
2019-03-02,utente_4,utente_3,491
2019-03-02,utente_6,utente_5,99
2019-03-02,utente_5,utente_8,26
2019-03-02,utente_2,utente_8,63
2019-03-02,utente_2,utente_7,529
2019-03-02,utente_3,utente_8,239
2019-03-02,utente_5,utente_9,277
2019-03-02,utente_3,utente_4,917
2019-03-02,utente_6,utente_7,314
2019-03-02,utente_10,utente_6,671
2019-03-02,utente_1,utente_8,366
2019-03-02,utente_2,utente_9,540
2019-03-02,utente_5,utente_9,612
2019-03-02,utente_3,utente_9,17
2019-03-02,utente_9,utente_1,708
2019-03-02,utente_3,utente_7,611
2019-03-02,utente_8,utente_3,188
2019-03-02,utente_7,utente_2,64
2019-03-02,utente_1,utente_10,475
2019-03-02,utente_8,utente_5,759
2019-03-02,utente_4,utente_7,845
2019-03-02,utente_5,utente_1,460
2019-03-02,utente_1,utente_2,531
2019-03-02,utente_9,utente_4,800
2019-03-02,utente_3,utente_2,465
2019-03-02,utente_9,utente_2,94
2019-03-02,utente_6,utente_8,780
2019-03-02,utente_2,utente_9,173
2019-03-02,utente_6,utente_1,626
2019-03-02,utente_7,utente_10,588
2019-03-02,utente_9,utente_6,944
2019-03-02,utente_1,utente_5,881
2019-03-02,utente_1,utente_7,159
2019-03-02,utente_10,utente_7,5
2019-03-02,utente_3,utente_1,470
2019-03-02,utente_10,utente_5,73
2019-03-02,utente_3,utente_7,742
2019-03-02,utente_10,utente_7,328
2019-03-02,utente_3,utente_2,217
2019-03-02,utente_3,utente_4,725
2019-03-02,utente_1,utente_10,144
2019-03-02,utente_4,utente_7,937
2019-03-02,utente_2,utente_3,515
2019-03-02,utente_5,utente_7,527
2019-03-02,utente_3,utente_5,769
2019-03-02,utente_5,utente_10,5
2019-03-02,utente_4,utente_3,557
2019-03-02,utente_5,utente_10,269
2019-03-02,utente_1,utente_3,766
2019-03-02,utente_8,utente_3,728
2019-03-02,utente_5,utente_7,150
2019-03-02,utente_5,utente_4,507
2019-03-02,utente_4,utente_2,891
2019-03-02,utente_6,utente_5,734
2019-03-02,utente_6,utente_9,704
2019-03-02,utente_8,utente_7,724
2019-03-02,utente_3,utente_6,316
2019-03-02,utente_7,utente_8,771
2019-03-02,utente_7,utente_6,576
2019-03-02,utente_1,utente_3,141
2019-03-02,utente_3,utente_10,927
2019-03-02,utente_4,utente_6,946
2019-03-02,utente_2,utente_8,835
2019-03-02,utente_6,utente_5,780
2019-03-02,utente_2,utente_1,508
2019-03-02,utente_9,utente_2,33
2019-03-02,utente_4,utente_9,479
2019-03-02,utente_2,utente_3,478
2019-03-02,utente_1,utente_3,342
2019-03-02,utente_4,utente_7,157
2019-03-02,utente_7,utente_9,416
2019-03-02,utente_1,utente_10,315
2019-03-02,utente_2,utente_8,28
2019-03-02,utente_5,utente_9,505
2019-03-02,utente_10,utente_8,345
2019-03-02,utente_6,utente_10,855
2019-03-02,utente_7,utente_1,514
2019-03-02,utente_2,utente_8,448
2019-03-02,utente_7,utente_5,364
2019-03-02,utente_4,utente_3,786
2019-03-02,utente_3,utente_1,887
2019-03-02,utente_6,utente_3,286
2019-03-02,utente_3,utente_9,220
2019-03-02,utente_7,utente_3,643
2019-03-02,utente_8,utente_1,864
2019-03-02,utente_1,utente_9,22
2019-03-02,utente_8,utente_6,354
2019-03-02,utente_8,utente_3,971
2019-03-02,utente_1,utente_7,293
2019-03-02,utente_8,utente_3,882
2019-03-02,utente_10,utente_1,516
2019-03-02,utente_5,utente_1,180
2019-03-02,utente_6,utente_10,769
2019-03-02,utente_7,utente_2,287
2019-03-02,utente_6,utente_8,922
2019-03-02,utente_5,utente_9,474
2019-03-02,utente_9,utente_5,636
2019-03-02,utente_7,utente_6,80
2019-03-02,utente_8,utente_6,99
2019-03-02,utente_5,utente_2,453
2019-03-02,utente_5,utente_7,396
2019-03-02,utente_2,utente_3,667
2019-03-02,utente_5,utente_8,370
2019-03-02,utente_4,utente_2,28
2019-03-02,utente_2,utente_5,271
2019-03-02,utente_5,utente_10,453
2019-03-02,utente_2,utente_3,458
2019-03-02,utente_3,utente_6,864
